uri,id,name,popularity
spotify:track:6IAuH3hgTRpUUdmOGubXGS,6IAuH3hgTRpUUdmOGubXGS,Can I Call You Rose?,76
spotify:track:60GM1mA58L7SYD1bLQXBho,60GM1mA58L7SYD1bLQXBho,Woman,63
spotify:track:384TJj6XyHUyNlCbdgm6Sz,384TJj6XyHUyNlCbdgm6Sz,MANGO (feat. Adi Oasis),61
spotify:track:6dBUzqjtbnIa1TwYbyw5CM,6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,89
spotify:track:5N5fp1lYSORdZbWanACki9,5N5fp1lYSORdZbWanACki9,Bonita Applebum,54
spotify:track:3oXNIpoUMdk8qGkwCeXqGv,3oXNIpoUMdk8qGkwCeXqGv,Halfcrazy,62
spotify:track:6Dq2LzijkY9WNPwBGDah4L,6Dq2LzijkY9WNPwBGDah4L,Didn't I,66
spotify:track:1tL5a9jowsWMtn3wkFYsG9,1tL5a9jowsWMtn3wkFYsG9,"Footsteps in the Dark, Pts. 1 & 2",63
spotify:track:21wYclGDiieKf42kEWxqV9,21wYclGDiieKf42kEWxqV9,Intergalactic Janet,65
spotify:track:1cwqP7Tyxu5z8XDYoPkNte,1cwqP7Tyxu5z8XDYoPkNte,Chandelier,73
spotify:track:4qG7hWhljsqqENL5PaLA2z,4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),84
spotify:track:69Kzq3FMkDwiSFBQzRckFD,69Kzq3FMkDwiSFBQzRckFD,This Night Has Opened My Eyes - 2011 Remaster,75
spotify:track:2s4AcE9n80mSHl87lp4gIm,2s4AcE9n80mSHl87lp4gIm,Wine Pon You (feat. Konshens),76
spotify:track:55mvtucws4Mnro27744t9X,55mvtucws4Mnro27744t9X,Red Room,62
spotify:track:07qj9w93jk1eA2TGAd6kxj,07qj9w93jk1eA2TGAd6kxj,Masterpiece,63
spotify:track:63xdwScd1Ai1GigAwQxE8y,63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,78
spotify:track:3J2WUEn6oFN8eDPZov7w9I,3J2WUEn6oFN8eDPZov7w9I,deep in it,68
spotify:track:6Lr9sGM6kARYVDL2dj0lqV,6Lr9sGM6kARYVDL2dj0lqV,Room in Here (feat. The Game & Sonyae Elise),46
spotify:track:0J9uaeOd7GZi9MTybtqAD4,0J9uaeOd7GZi9MTybtqAD4,Self,65
spotify:track:6F5jUW0lOVlCSvhCH0yl3f,6F5jUW0lOVlCSvhCH0yl3f,Charmed,49
spotify:track:026pfPaB52WIGawu0PzN5j,026pfPaB52WIGawu0PzN5j,Road Of The Lonely Ones,52
spotify:track:5dvpipXxOIH96gcGEKR1Iu,5dvpipXxOIH96gcGEKR1Iu,Ain't Nothing Changed,56
spotify:track:4zwq3QUKgMNk0NSLl7fpbP,4zwq3QUKgMNk0NSLl7fpbP,Why Why Why Why Why,70
spotify:track:7rcIHCRo0d6CZtpwC0cznD,7rcIHCRo0d6CZtpwC0cznD,Drifting,50
spotify:track:4AKUOaCRcoKTFnVI9LtsrN,4AKUOaCRcoKTFnVI9LtsrN,White Gloves,67
spotify:track:3XITcXbaKS08ardf8ahKqM,3XITcXbaKS08ardf8ahKqM,Cruisin to the Park,57
spotify:track:3Ty7OTBNSigGEpeW2PqcsC,3Ty7OTBNSigGEpeW2PqcsC,Glory Box,74
spotify:track:7vptmeNwSEVkcwDdqk7UQO,7vptmeNwSEVkcwDdqk7UQO,Lauren,63
spotify:track:4S0NYVAQdIb81uLoZoQmgq,4S0NYVAQdIb81uLoZoQmgq,Kiss of Life,61
spotify:track:3kedYiw0PflZpyQcDzBLKK,3kedYiw0PflZpyQcDzBLKK,Future Lover,59
spotify:track:3MLwKelG4PQ7rXkd8Qjz4g,3MLwKelG4PQ7rXkd8Qjz4g,Guilty,60
spotify:track:0rlX8acfJKPQ3NVHjxR7ml,0rlX8acfJKPQ3NVHjxR7ml,Icarus,48
spotify:track:6nLvaCZFR1wEzW3sIKpsnr,6nLvaCZFR1wEzW3sIKpsnr,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",77
spotify:track:26b3oVLrRUaaybJulow9kz,26b3oVLrRUaaybJulow9kz,People,83
spotify:track:2OQ1V0e2O56AeIo4ywuYKF,2OQ1V0e2O56AeIo4ywuYKF,People Everywhere (Still Alive),71
spotify:track:20VuO95A8RxUPlShnfYArW,20VuO95A8RxUPlShnfYArW,I Got The... - 2006 Remaster,59
spotify:track:414J8tKHbtF16XOiHGBEso,414J8tKHbtF16XOiHGBEso,Tezeta (Nostalgia),54
spotify:track:7ubd6wvhN4TKMwQUy6hR69,7ubd6wvhN4TKMwQUy6hR69,Ladyfingers,68
spotify:track:5J59tqY0Ad4r27tJJajzyB,5J59tqY0Ad4r27tJJajzyB,Rose Pink Cadillac,68
spotify:track:7fOu8YZoZ13Q8H6A2vm8ie,7fOu8YZoZ13Q8H6A2vm8ie,nine thirty (the glow),60
spotify:track:7cs7MLtAWvsdf3w5kBvfK2,7cs7MLtAWvsdf3w5kBvfK2,Nothing's Gonna Hurt You Baby,76
spotify:track:7lw4J2RfcPs2hEJgPY44lC,7lw4J2RfcPs2hEJgPY44lC,Run Your Mouth,70
spotify:track:4Hhv2vrOTy89HFRcjU3QOx,4Hhv2vrOTy89HFRcjU3QOx,At Last,79
spotify:track:6Re2AwZUVlgBng04BZTauW,6Re2AwZUVlgBng04BZTauW,Cool Cat - Remastered 2011,60
spotify:track:3whY26FqEAhCSP7YeEluNL,3whY26FqEAhCSP7YeEluNL,Andromeda,54
spotify:track:4q91GjZYQAZWICmRaOu04F,4q91GjZYQAZWICmRaOu04F,Beltway,50
spotify:track:2v4fvU8my0WUTy0TOTS36l,2v4fvU8my0WUTy0TOTS36l,There Will Be No Crying,57
spotify:track:39CyGKIFqMzSuynOR8uilD,39CyGKIFqMzSuynOR8uilD,Baltimore,62
spotify:track:6hljcHcXCHYsYJph2WmENk,6hljcHcXCHYsYJph2WmENk,Sunday,55
spotify:track:410rGaFDJPwjsr9m9RPCkz,410rGaFDJPwjsr9m9RPCkz,All I Really Want Is You,64
spotify:track:1jecO8NeYLsVWVptITz4c1,1jecO8NeYLsVWVptITz4c1,Tú,65
spotify:track:0BnQ1jQWb6Th7e0jMQhB3F,0BnQ1jQWb6Th7e0jMQhB3F,Slug,61
spotify:track:15z5xDY6UAjEiWoMXhTK3Q,15z5xDY6UAjEiWoMXhTK3Q,Death of the Phone Call,65
spotify:track:0i6c86ntKJoZpKk8aCHL3c,0i6c86ntKJoZpKk8aCHL3c,Cola,56
spotify:track:3CT4U4jJEagjIHg5PPph8X,3CT4U4jJEagjIHg5PPph8X,Maria También,56
spotify:track:36apwMphkcaS63LY3JJMPh,36apwMphkcaS63LY3JJMPh,Rose Rouge,52
spotify:track:53owNluVt8f7tkgZ07YYuR,53owNluVt8f7tkgZ07YYuR,Let's Go to Trader Joe's,36
spotify:track:1DNkxLaGqAIU43kHQkunoE,1DNkxLaGqAIU43kHQkunoE,When We Get By,48
spotify:track:03nEmFDMGyVGYFhQHbxLpF,03nEmFDMGyVGYFhQHbxLpF,drip bounce _ 7_24_18,50
spotify:track:4iaaEAAyCWrQdYT5tRnyDb,4iaaEAAyCWrQdYT5tRnyDb,Free,54
spotify:track:1JVEM4C04VPAU9JTnKthNk,1JVEM4C04VPAU9JTnKthNk,23,49
spotify:track:3XCpEFU4uXsBq5WmVQQKC9,3XCpEFU4uXsBq5WmVQQKC9,Loverboy,60
spotify:track:4qGfJb2KByjvzrwo8HNibg,4qGfJb2KByjvzrwo8HNibg,The Girl From Ipanema - Single Version,64
spotify:track:6FNdzxV9g4NaINrejBTPUi,6FNdzxV9g4NaINrejBTPUi,Pelota,65
spotify:track:1HBXXiiegRl0TpzgikBBTP,1HBXXiiegRl0TpzgikBBTP,Shirim,49
spotify:track:5xevas4P14kVmD4St0X3yy,5xevas4P14kVmD4St0X3yy,Khala My Friend,56
spotify:track:260V7huyJrXnyYe0dFv2Fa,260V7huyJrXnyYe0dFv2Fa,Canopée,65
spotify:track:6wh2M0tJarZMrU4FTYGDfn,6wh2M0tJarZMrU4FTYGDfn,Noah's Highlight Reel,43
spotify:track:6Rw45KNyJNlrsip7CxCVz1,6Rw45KNyJNlrsip7CxCVz1,Feelin' Lovely,48
spotify:track:4F17fOFNxTHhNk6fXq46w6,4F17fOFNxTHhNk6fXq46w6,Everybody Loves The Sunshine,51
spotify:track:5Ia9AtWXI3DjcfVdlfczRl,5Ia9AtWXI3DjcfVdlfczRl,Ayayai,48
spotify:track:0Wh99eifNTNqDFRtzWhCE2,0Wh99eifNTNqDFRtzWhCE2,Corcovado (Quiet Nights Of Quiet Stars),64
spotify:track:37D9O4De2WL1hA6gyResgl,37D9O4De2WL1hA6gyResgl,"Cheer Up, My Brother",57
spotify:track:2Lnnp5z8ZdLDHryhwkT7GD,2Lnnp5z8ZdLDHryhwkT7GD,Charlotte's Thong,44
spotify:track:4AKUOaCRcoKTFnVI9LtsrN,4AKUOaCRcoKTFnVI9LtsrN,White Gloves,67
spotify:track:3XITcXbaKS08ardf8ahKqM,3XITcXbaKS08ardf8ahKqM,Cruisin to the Park,57
spotify:track:3Ty7OTBNSigGEpeW2PqcsC,3Ty7OTBNSigGEpeW2PqcsC,Glory Box,74
spotify:track:7vptmeNwSEVkcwDdqk7UQO,7vptmeNwSEVkcwDdqk7UQO,Lauren,63
spotify:track:4S0NYVAQdIb81uLoZoQmgq,4S0NYVAQdIb81uLoZoQmgq,Kiss of Life,61
spotify:track:3kedYiw0PflZpyQcDzBLKK,3kedYiw0PflZpyQcDzBLKK,Future Lover,59
spotify:track:3MLwKelG4PQ7rXkd8Qjz4g,3MLwKelG4PQ7rXkd8Qjz4g,Guilty,60
spotify:track:0rlX8acfJKPQ3NVHjxR7ml,0rlX8acfJKPQ3NVHjxR7ml,Icarus,48
spotify:track:6nLvaCZFR1wEzW3sIKpsnr,6nLvaCZFR1wEzW3sIKpsnr,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",77
spotify:track:26b3oVLrRUaaybJulow9kz,26b3oVLrRUaaybJulow9kz,People,83
spotify:track:2OQ1V0e2O56AeIo4ywuYKF,2OQ1V0e2O56AeIo4ywuYKF,People Everywhere (Still Alive),71
spotify:track:20VuO95A8RxUPlShnfYArW,20VuO95A8RxUPlShnfYArW,I Got The... - 2006 Remaster,59
spotify:track:414J8tKHbtF16XOiHGBEso,414J8tKHbtF16XOiHGBEso,Tezeta (Nostalgia),54
spotify:track:7ubd6wvhN4TKMwQUy6hR69,7ubd6wvhN4TKMwQUy6hR69,Ladyfingers,68
spotify:track:5J59tqY0Ad4r27tJJajzyB,5J59tqY0Ad4r27tJJajzyB,Rose Pink Cadillac,68
spotify:track:7fOu8YZoZ13Q8H6A2vm8ie,7fOu8YZoZ13Q8H6A2vm8ie,nine thirty (the glow),60
spotify:track:7cs7MLtAWvsdf3w5kBvfK2,7cs7MLtAWvsdf3w5kBvfK2,Nothing's Gonna Hurt You Baby,76
spotify:track:7lw4J2RfcPs2hEJgPY44lC,7lw4J2RfcPs2hEJgPY44lC,Run Your Mouth,70
spotify:track:4Hhv2vrOTy89HFRcjU3QOx,4Hhv2vrOTy89HFRcjU3QOx,At Last,79
spotify:track:6Re2AwZUVlgBng04BZTauW,6Re2AwZUVlgBng04BZTauW,Cool Cat - Remastered 2011,60
spotify:track:3whY26FqEAhCSP7YeEluNL,3whY26FqEAhCSP7YeEluNL,Andromeda,54
spotify:track:4q91GjZYQAZWICmRaOu04F,4q91GjZYQAZWICmRaOu04F,Beltway,50
spotify:track:2v4fvU8my0WUTy0TOTS36l,2v4fvU8my0WUTy0TOTS36l,There Will Be No Crying,57
spotify:track:39CyGKIFqMzSuynOR8uilD,39CyGKIFqMzSuynOR8uilD,Baltimore,62
spotify:track:6hljcHcXCHYsYJph2WmENk,6hljcHcXCHYsYJph2WmENk,Sunday,55
spotify:track:410rGaFDJPwjsr9m9RPCkz,410rGaFDJPwjsr9m9RPCkz,All I Really Want Is You,64
spotify:track:1jecO8NeYLsVWVptITz4c1,1jecO8NeYLsVWVptITz4c1,Tú,65
spotify:track:0BnQ1jQWb6Th7e0jMQhB3F,0BnQ1jQWb6Th7e0jMQhB3F,Slug,61
spotify:track:15z5xDY6UAjEiWoMXhTK3Q,15z5xDY6UAjEiWoMXhTK3Q,Death of the Phone Call,65
spotify:track:0i6c86ntKJoZpKk8aCHL3c,0i6c86ntKJoZpKk8aCHL3c,Cola,56
spotify:track:3CT4U4jJEagjIHg5PPph8X,3CT4U4jJEagjIHg5PPph8X,Maria También,56
spotify:track:36apwMphkcaS63LY3JJMPh,36apwMphkcaS63LY3JJMPh,Rose Rouge,52
spotify:track:53owNluVt8f7tkgZ07YYuR,53owNluVt8f7tkgZ07YYuR,Let's Go to Trader Joe's,36
spotify:track:1DNkxLaGqAIU43kHQkunoE,1DNkxLaGqAIU43kHQkunoE,When We Get By,48
spotify:track:03nEmFDMGyVGYFhQHbxLpF,03nEmFDMGyVGYFhQHbxLpF,drip bounce _ 7_24_18,50
spotify:track:4iaaEAAyCWrQdYT5tRnyDb,4iaaEAAyCWrQdYT5tRnyDb,Free,54
spotify:track:1JVEM4C04VPAU9JTnKthNk,1JVEM4C04VPAU9JTnKthNk,23,49
spotify:track:3XCpEFU4uXsBq5WmVQQKC9,3XCpEFU4uXsBq5WmVQQKC9,Loverboy,60
spotify:track:4qGfJb2KByjvzrwo8HNibg,4qGfJb2KByjvzrwo8HNibg,The Girl From Ipanema - Single Version,64
spotify:track:6FNdzxV9g4NaINrejBTPUi,6FNdzxV9g4NaINrejBTPUi,Pelota,65
spotify:track:1HBXXiiegRl0TpzgikBBTP,1HBXXiiegRl0TpzgikBBTP,Shirim,49
spotify:track:5xevas4P14kVmD4St0X3yy,5xevas4P14kVmD4St0X3yy,Khala My Friend,56
spotify:track:260V7huyJrXnyYe0dFv2Fa,260V7huyJrXnyYe0dFv2Fa,Canopée,65
spotify:track:6wh2M0tJarZMrU4FTYGDfn,6wh2M0tJarZMrU4FTYGDfn,Noah's Highlight Reel,43
spotify:track:6Rw45KNyJNlrsip7CxCVz1,6Rw45KNyJNlrsip7CxCVz1,Feelin' Lovely,48
spotify:track:4F17fOFNxTHhNk6fXq46w6,4F17fOFNxTHhNk6fXq46w6,Everybody Loves The Sunshine,51
spotify:track:5Ia9AtWXI3DjcfVdlfczRl,5Ia9AtWXI3DjcfVdlfczRl,Ayayai,48
spotify:track:0Wh99eifNTNqDFRtzWhCE2,0Wh99eifNTNqDFRtzWhCE2,Corcovado (Quiet Nights Of Quiet Stars),64
spotify:track:37D9O4De2WL1hA6gyResgl,37D9O4De2WL1hA6gyResgl,"Cheer Up, My Brother",57
spotify:track:2Lnnp5z8ZdLDHryhwkT7GD,2Lnnp5z8ZdLDHryhwkT7GD,Charlotte's Thong,44
spotify:track:1PVHaSqI9vECfbd5ac6xAS,1PVHaSqI9vECfbd5ac6xAS,Westside,41
spotify:track:0MzrzzeC7IvFk1J9DFdu4d,0MzrzzeC7IvFk1J9DFdu4d,One Last Dance,54
spotify:track:4tEeJe0AS4TbihaokDG6hG,4tEeJe0AS4TbihaokDG6hG,The Glade,48
spotify:track:4UKCi3Dp7fkWQYquuQgQwI,4UKCi3Dp7fkWQYquuQgQwI,VIEW,41
spotify:track:7rPWZTM7nnaySX8a6Pmeg7,7rPWZTM7nnaySX8a6Pmeg7,All For You,47
spotify:track:0cGzG9CFE3l6HygfUzr6Uo,0cGzG9CFE3l6HygfUzr6Uo,When You're Lonely,42
spotify:track:3VQ5lMMpas43wu1xIQuu0s,3VQ5lMMpas43wu1xIQuu0s,SAME MISTAKE,60
spotify:track:2xJ1NpJ5S69lY317IQ37q5,2xJ1NpJ5S69lY317IQ37q5,Can I Call You Rose? - Cover,40
spotify:track:2K4R3bKsoJV8Rm9I67ddm7,2K4R3bKsoJV8Rm9I67ddm7,311 (with Gwen Bunn),49
spotify:track:15SHKUdlRaqIVTJWcP5n5a,15SHKUdlRaqIVTJWcP5n5a,Slide,48
spotify:track:6BEfZGkhBNjnK9idfUv7hw,6BEfZGkhBNjnK9idfUv7hw,green house,44
spotify:track:3dgYiTnp4V5MXYSXUkO9uE,3dgYiTnp4V5MXYSXUkO9uE,4 U,45
spotify:track:5ie2bMXcmiwk6q8TrP8J1W,5ie2bMXcmiwk6q8TrP8J1W,long stay (feat. Bakar),48
spotify:track:21wYclGDiieKf42kEWxqV9,21wYclGDiieKf42kEWxqV9,Intergalactic Janet,65
spotify:track:1xsgBPMUrBYyZPMP8RjiWC,1xsgBPMUrBYyZPMP8RjiWC,PHONICS (feat. Tempest & WESTSIDE BOOGIE),45
spotify:track:2qhpdMFTiAMM4ZEsFPqyzv,2qhpdMFTiAMM4ZEsFPqyzv,Lucky Me,42
spotify:track:4JhKLjRioxSZ9AkrL8pPcM,4JhKLjRioxSZ9AkrL8pPcM,Charismatic,53
spotify:track:48AkypfLAIJVsCSo10HFgW,48AkypfLAIJVsCSo10HFgW,Samson,48
spotify:track:7FVSpM0idOhw4etUpkPf8d,7FVSpM0idOhw4etUpkPf8d,Definition of Love,49
spotify:track:6VxLtT1zcFnQ9BnTXQqFo5,6VxLtT1zcFnQ9BnTXQqFo5,ROAD RAGE (feat. Wakai),38
spotify:track:6Vuas3LiStIwzv3iG2WZV3,6Vuas3LiStIwzv3iG2WZV3,OUTTA CONTROL,56
spotify:track:1YHB8m41zFD61dCHy96BFI,1YHB8m41zFD61dCHy96BFI,no spine,47
spotify:track:1LPQheJpIsG8rlUkCmZx2D,1LPQheJpIsG8rlUkCmZx2D,Fight for Love,58
spotify:track:3ocGQh1erdD9zAfijHMQZu,3ocGQh1erdD9zAfijHMQZu,Desire,57
spotify:track:7gHhebSuMPZrHaFU830ly5,7gHhebSuMPZrHaFU830ly5,Nothing Sweeter,57
spotify:track:3fDDXsDuxBLinRP4Rw8pMc,3fDDXsDuxBLinRP4Rw8pMc,Used To (feat. Jordan Ward),49
spotify:track:3WwvdFw13kO3JF26XCKsGz,3WwvdFw13kO3JF26XCKsGz,AMBRÉ'S INTERLUDE,53
spotify:track:1EYxckkllpkiJTDOLVR1FU,1EYxckkllpkiJTDOLVR1FU,LIFE BEEN LIFIN',51
spotify:track:74QKZtja1eXqpVg0fS3A2u,74QKZtja1eXqpVg0fS3A2u,Inclination Compass (Tenderness),51
spotify:track:1m7gnd9yrtZMAZ1dzZ3P71,1m7gnd9yrtZMAZ1dzZ3P71,Escápate,42
spotify:track:5NPOyiXE1gn147zLE2XvPu,5NPOyiXE1gn147zLE2XvPu,Celestial,39
spotify:track:6dG5YbZK6atPesjFH2zgaI,6dG5YbZK6atPesjFH2zgaI,"You, The World Vs Me",35
spotify:track:3t7ohmWgtPcE1yXesf9oQU,3t7ohmWgtPcE1yXesf9oQU,Terms & Conditions (feat. Will Juergens & Cam Chambers),30
spotify:track:2JydmjbQ7nGdVI6HbumkLA,2JydmjbQ7nGdVI6HbumkLA,Requiem,40
spotify:track:165JdCb1wEYmP5WfOXfBfa,165JdCb1wEYmP5WfOXfBfa,IJS,41
spotify:track:4Xoiihr9prpVellzwZ9I7P,4Xoiihr9prpVellzwZ9I7P,Flow State,46
spotify:track:2iEkQcLF4Mjm91hTS3XW86,2iEkQcLF4Mjm91hTS3XW86,Where I'm From (feat. Mereba),45
spotify:track:75w90hoCMVISvw80Kqbznq,75w90hoCMVISvw80Kqbznq,U,45
spotify:track:2LPOh5ANJBPtPpixYxG4qq,2LPOh5ANJBPtPpixYxG4qq,Can't Fake What You Feel,45
spotify:track:1nJvndyJtILLvRKC428rAS,1nJvndyJtILLvRKC428rAS,Light Your Light,26
spotify:track:4U0kDDeLjipRQUsZAZcuAw,4U0kDDeLjipRQUsZAZcuAw,Marking My Time,49
spotify:track:7zHOs0OLz4CmB8LHcf1NNv,7zHOs0OLz4CmB8LHcf1NNv,I Choose U (feat. RINI),54
spotify:track:0Bh3BVPLMGyeeEKS8LW2ob,0Bh3BVPLMGyeeEKS8LW2ob,in ur motion,43
spotify:track:2RBt0qVLDmXc5kpDluo3Ge,2RBt0qVLDmXc5kpDluo3Ge,As Days Go By,45
spotify:track:4jBSQcXXIgmJF0ngkSbPCH,4jBSQcXXIgmJF0ngkSbPCH,U & I,45
spotify:track:0Sfjn8R8lvJwB4xjPAA2MU,0Sfjn8R8lvJwB4xjPAA2MU,Drream,35
spotify:track:0Da3eqAgSgLp4UiVdCjJJ1,0Da3eqAgSgLp4UiVdCjJJ1,Day by Day - A COLORS SHOW,46
spotify:track:7dAtplicSnwRymddH1qmpC,7dAtplicSnwRymddH1qmpC,Such A Thing,54
spotify:track:2Lr7ZnFsxhPbBDwlNfR4Ui,2Lr7ZnFsxhPbBDwlNfR4Ui,breakfast,30
spotify:track:0Ctpzuq446LGu8RVIQOFiJ,0Ctpzuq446LGu8RVIQOFiJ,Ain’t Nobody,33
spotify:track:5MZ46M8kBTyY6BMYFKDVpo,5MZ46M8kBTyY6BMYFKDVpo,Don't Stare Too Long,36
spotify:track:16EwHsbJFkdWEQGj3OaG2W,16EwHsbJFkdWEQGj3OaG2W,Postcards,40
spotify:track:2yxobiDeGo30ftKwde2d5F,2yxobiDeGo30ftKwde2d5F,Forever,51
spotify:track:2aIG5oXcYSJPkmS1pybszQ,2aIG5oXcYSJPkmS1pybszQ,Choose You,49
spotify:track:1NHNnN4m39qq0v33BBaib8,1NHNnN4m39qq0v33BBaib8,Golden Child (Jealous),55
spotify:track:7JM71c4NDJh0gllX45eWRi,7JM71c4NDJh0gllX45eWRi,To This Day,46
spotify:track:7MrklDIUaRUecz3RDCcjM5,7MrklDIUaRUecz3RDCcjM5,Rodeo Clown,34
spotify:track:2X4IjZJiYOqsVYZV7hjY8O,2X4IjZJiYOqsVYZV7hjY8O,Jussai,35
spotify:track:3CoO2dFUPmH72Wnklyvyvj,3CoO2dFUPmH72Wnklyvyvj,BAD bad,29
spotify:track:067TB7SiK4ZRF5hURd2sJh,067TB7SiK4ZRF5hURd2sJh,Stay,47
spotify:track:7lfSp8wwJsY4aTQ3Ce6n6z,7lfSp8wwJsY4aTQ3Ce6n6z,Josephine,26
spotify:track:4lYpoz9pRsUKHazWsKq1QV,4lYpoz9pRsUKHazWsKq1QV,Grace,38
spotify:track:0Bo4PwDaG1wBfV4Syj14Xe,0Bo4PwDaG1wBfV4Syj14Xe,Big Brown Eyes (feat. Orion Sun),54
spotify:track:0uwpYA2e1LrTS9MDS4p9q9,0uwpYA2e1LrTS9MDS4p9q9,"SMILE (feat. Xavier Omär, DAISY WORLD & ROMderful)",38
spotify:track:2WEgOHRhsCMNiV4qcWNxAX,2WEgOHRhsCMNiV4qcWNxAX,Gave You My All,52
spotify:track:2PG64K0mmStEaVEARRurQm,2PG64K0mmStEaVEARRurQm,Times It By Two,47
spotify:track:0Ntl87gyxtztbpfK8hfqQr,0Ntl87gyxtztbpfK8hfqQr,A Dream,33
spotify:track:0UpZJ1hUK4q1yzjQzXI32B,0UpZJ1hUK4q1yzjQzXI32B,Endless No Mores - A COLORS SHOW,50
spotify:track:0QWbZNc1mW8k9Alpl6AnSL,0QWbZNc1mW8k9Alpl6AnSL,Familiar,47
spotify:track:4szGWqPeGsVeZLpAytmh46,4szGWqPeGsVeZLpAytmh46,STAY HERE,36
spotify:track:2iq1qD2ifqpYS5J2I35u7h,2iq1qD2ifqpYS5J2I35u7h,Messy,58
spotify:track:23DcYVHH5f9yuttqSrZ8YI,23DcYVHH5f9yuttqSrZ8YI,Secrets,33
spotify:track:1dajUab0oDgujkV4hFOD2n,1dajUab0oDgujkV4hFOD2n,so much better (feat. Frex),34
spotify:track:2kOdSOu7imEWFLgeYcY7tq,2kOdSOu7imEWFLgeYcY7tq,Let Me Feel Your Charm - Spotify Singles,56
spotify:track:12LTyzzKTuGJ7877d9UvJp,12LTyzzKTuGJ7877d9UvJp,Clementine,38
spotify:track:11ElSTjEBTXx3fGjSGphi5,11ElSTjEBTXx3fGjSGphi5,Colder in June,37
spotify:track:7I3ruC2uRcHSd5IYMkabSJ,7I3ruC2uRcHSd5IYMkabSJ,Sadboy,33
spotify:track:6TTCiYvaRIxsy0puSWRl5I,6TTCiYvaRIxsy0puSWRl5I,ysbcmn,35
spotify:track:2M2ZmLhg1u62z3CPdA5b6E,2M2ZmLhg1u62z3CPdA5b6E,Loyal (feat. Isah),47
spotify:track:0puWG0IhM981IsC1hd2640,0puWG0IhM981IsC1hd2640,Luv Songs (Unruly),45
spotify:track:07OyQam7KlubVztd9tn8so,07OyQam7KlubVztd9tn8so,iBiZA,47
spotify:track:2JP8F7nwSXIFETVnFgoGVZ,2JP8F7nwSXIFETVnFgoGVZ,Forever In A Song,50
spotify:track:5IMlULsFntQDQrCrvRpXFd,5IMlULsFntQDQrCrvRpXFd,Falling Down,47
spotify:track:37o1LWelGPbIdcf8YGMBP5,37o1LWelGPbIdcf8YGMBP5,Bad M'fkr,46
spotify:track:7HUWDK8W290h5FD9G5t3eH,7HUWDK8W290h5FD9G5t3eH,Outside,44
spotify:track:6CBBTbmqTTSCzkSyfpUs8n,6CBBTbmqTTSCzkSyfpUs8n,Raining Tomorrow,38
spotify:track:3KL5E7wbL8All8uDxYxcem,3KL5E7wbL8All8uDxYxcem,Lose You,48
spotify:track:0pvgbTB2y9DNDDXb9T7FJW,0pvgbTB2y9DNDDXb9T7FJW,All Roads,49
spotify:track:1dZKMNlGX4pKJLCIMQsQMM,1dZKMNlGX4pKJLCIMQsQMM,Honeydew (02),35
spotify:track:46ZeKUAem54RJPgpXFP42B,46ZeKUAem54RJPgpXFP42B,loosely,42
spotify:track:2gTabERfRy6Cn21W7Ac00b,2gTabERfRy6Cn21W7Ac00b,Pray On It,21
spotify:track:4tPtlrjm8RxUjym8UaH2Ap,4tPtlrjm8RxUjym8UaH2Ap,If This Is Love,45
spotify:track:0MPUFzx6mhOD8CSDLMISna,0MPUFzx6mhOD8CSDLMISna,Open Up,31
spotify:track:5pBSxjuMqmm9CVPz8RIIPy,5pBSxjuMqmm9CVPz8RIIPy,Paradise,47
spotify:track:03bFDCogqEAeXsiNdTBY1D,03bFDCogqEAeXsiNdTBY1D,MAGIC!,38
spotify:track:7n4TRiA2ppPKG76gIWzkBU,7n4TRiA2ppPKG76gIWzkBU,Down,31
spotify:track:5dVfBpvcz0LYoY6KFyitCk,5dVfBpvcz0LYoY6KFyitCk,Oyster,51
spotify:track:2MdaZiTCxs3ocA43K0lsgx,2MdaZiTCxs3ocA43K0lsgx,Colour Blind,46
spotify:track:2V9aEWXPvRmprVTZmTYf1J,2V9aEWXPvRmprVTZmTYf1J,Would You,40
spotify:track:2umvKO03mTOKrrtxUh5vUU,2umvKO03mTOKrrtxUh5vUU,Klei,45
spotify:track:5MZ46M8kBTyY6BMYFKDVpo,5MZ46M8kBTyY6BMYFKDVpo,Don't Stare Too Long,36
spotify:track:16EwHsbJFkdWEQGj3OaG2W,16EwHsbJFkdWEQGj3OaG2W,Postcards,40
spotify:track:2yxobiDeGo30ftKwde2d5F,2yxobiDeGo30ftKwde2d5F,Forever,51
spotify:track:2aIG5oXcYSJPkmS1pybszQ,2aIG5oXcYSJPkmS1pybszQ,Choose You,49
spotify:track:1NHNnN4m39qq0v33BBaib8,1NHNnN4m39qq0v33BBaib8,Golden Child (Jealous),55
spotify:track:7JM71c4NDJh0gllX45eWRi,7JM71c4NDJh0gllX45eWRi,To This Day,46
spotify:track:7MrklDIUaRUecz3RDCcjM5,7MrklDIUaRUecz3RDCcjM5,Rodeo Clown,34
spotify:track:2X4IjZJiYOqsVYZV7hjY8O,2X4IjZJiYOqsVYZV7hjY8O,Jussai,35
spotify:track:3CoO2dFUPmH72Wnklyvyvj,3CoO2dFUPmH72Wnklyvyvj,BAD bad,29
